Product Description	Price	Prime Status	Product URL	Stars	Number of Reviews
Gintai - Cavo di Alimentazione per Scheda Grafica CPU 8 Pin Maschio a Doppio PCIe 8 Pin Femmina, Ricambio per NVIDIA Tesla K80/M40/M60/P40/P100 030-0571-000 (10 cm)	14,	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTo4NzQ5MTI0NjQ4MDA3NjgxOjE2OTk4Nzg2Njg6c3BfYnRmOjMwMDAyNzUwMzExMzczMjo6MDo6&url=%2FGintai-alimentazione-scheda-grafica-030-0571-000%2Fdp%2FB086BRVW34%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dgpu%26qid%3D1699878668%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1	4,8 su 5 stelle	12
LINKUP - AVA5 Cavo Riser PCIE 5.0┃Pronto Futuro per Supporto GPU Verticale Gen 5┃Velocità x16 128GB/s con Ritiming del Link e Correzione Errori di Potenza┃PCIE 4.0 Compatibile┃Angolo Retto, Nero 60cm	204,95	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozMzMzNzcyNDg3ODMwNjgxOjE2OTk4Nzg2NzM6c3BfYXRmX25leHQ6MzAwMDg5OTQ0NzUxNjMyOjowOjo&url=%2FLINKUP-5-0%25E2%2594%2583Pronto-5%25E2%2594%2583Velocit%25C3%25A0-Potenza%25E2%2594%2583PCIE-Compatibile%25E2%2594%2583Angolo%2Fdp%2FB0CC3WBKZG%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dgpu%26qid%3D1699878673%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	4,5 su 5 stelle	2.010
KEDIERS Case PC-con 7 ventole PWM ARGB preinstallate, case da gioco E-ATX Mid-Tower con porta del pannello laterale in vetro temperato apribile, case per computer a rete, C710, Nero	89,90	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozMzMzNzcyNDg3ODMwNjgxOjE2OTk4Nzg2NzM6c3BfYXRmX25leHQ6MzAwMDQ1MDUyMTgxODMyOjowOjo&url=%2FKEDIERS-preinstallate-Mid-Tower-temperato-C710%2Fdp%2FB0CC6D4ZS3%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dgpu%26qid%3D1699878673%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	4,0 su 5 stelle	33
Memory PC High End Gaming PC AMD Ryzen 7 5700X 8x 3,4 GHz, NVIDIA RTX 3070 Ti 8GB, 16 GB DDR4, 240GB SSD + 1 TB HDD, Windows 11 Pro 64bit	1.129,00	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozMzMzNzcyNDg3ODMwNjgxOjE2OTk4Nzg2NzM6c3BfYXRmX25leHQ6MzAwMDEzNTMyOTUyNzMyOjowOjo&url=%2FMemory-PC-Gaming-NVIDIA-Windows%2Fdp%2FB099Z5KFTV%2Fref%3Dsr_1_51_sspa%3Fkeywords%3Dgpu%26qid%3D1699878673%26sr%3D8-51-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	4,2 su 5 stelle	285
Scheda riser PCIE 8 condensatori, scheda riser GPU per Bitcoin Litecoin ETH Ethereum Mining, con cavo di prolunga USB 3.0 da 60 cm e cavo di alimentazione SATA a 6 pin (V009s-PLUS, confezione da 6)	29,98	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozMzMzNzcyNDg3ODMwNjgxOjE2OTk4Nzg2NzM6c3BfYXRmX25leHQ6MjAwMjc5NDkxNTI3OTg6OjA6Og&url=%2Fcondensatori-Litecoin-alimentazione-V009s-PLUS-confezione%2Fdp%2FB09FYZQZYN%2Fref%3Dsr_1_52_sspa%3Fkeywords%3Dgpu%26qid%3D1699878673%26sr%3D8-52-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	4,3 su 5 stelle	119
NIZEAMI GT210 1GB Schede Grafiche Scheda Video Un 64 Bit per GPU Giochi per PC -I Compatibile VGA Scheda Grafica Un Doppio Schermo Utilizzata	35,99	Non-Prime	https://www.amazon.it/NIZEAMI-Grafiche-Compatibile-Grafica-Utilizzata/dp/B0B9RL9CMS/ref=sr_1_53?keywords=gpu&qid=1699878673&sr=8-53	4,5 su 5 stelle	2
ASUS NVIDIA GeForce GT 730 Scheda Grafica PCIe 2.0, Memoria DDR3 2 GB, Raffreddamento Passivo, Auto-Extreme, GPU Tweak II, Grigio	76,89	Non-Prime	https://www.amazon.it/ASUS-GeForce-Grafica-Raffreddamento-Auto-Extreme/dp/B0BHDVLWJQ/ref=sr_1_54?keywords=gpu&qid=1699878673&sr=8-54	4,6 su 5 stelle	5
PELADN AMD Radeon RX 580 8 GB, Scheda grafica gaming per giochi e mining di criptovaluta, 30 mh/s, 3 porte DP, 1 porta HDMI, GDDR5, Bus 256 bit, GPU Ellesmere, basso consumo 130 W (Gaming)	N/A	Non-Prime	https://www.amazon.it/Grafica-Multimediali-Editing-Ellesmere-consumo/dp/B0B1QTMN6G/ref=sr_1_55?keywords=gpu&qid=1699878673&sr=8-55	4,1 su 5 stelle	99
ASUS Dual AMD Radeon RX 6750 XT OC Edition Scheda Grafica, AMD RDNA 2, PCIe 4.0, 12GB GDDR6, HDMI 2.1, DisplayPort 1.4a, Ventole Axial Tech, Doppi Cuscinetti a Sfera, Tecnologia 0dB, Nero	407,90	Non-Prime	https://www.amazon.it/ASUS-Grafica-DisplayPort-Cuscinetti-Tecnologia/dp/B09YJ222L6/ref=sr_1_56?keywords=gpu&qid=1699878673&sr=8-56	4,1 su 5 stelle	150
Fasgear Cavo di alimentazione PCIe 5.0 70cm – 16 pin (12+4) 12 VHPWR connettore per RTX 4070 4060 4050 a 2 x 8pin(6+2) PCI-e GPU Sleeved cavo compatibile con alimentatore modulare ASUS EVGA Seasonic	27,99	Non-Prime	https://www.amazon.it/Fasgear-Cavo-alimentazione-PCIe-70cm/dp/B0BX46D2Q1/ref=sr_1_57?keywords=gpu&qid=1699878673&sr=8-57	4,3 su 5 stelle	17
ASUS TUF Gaming NVIDIA GeForice RTX 3070 V2 OC Edition Scheda Grafica, 8GB GDDR6, PCIe 4.0, HDMI 2.1, DisplayPort 1.4a, GPU Tweak II, Componenti di Livello Militare, LHR	N/A	Non-Prime	https://www.amazon.it/ASUS-GeForice-DisplayPort-Consigliata-Componenti/dp/B097TCX8QL/ref=sr_1_58?keywords=gpu&qid=1699878673&sr=8-58	4,7 su 5 stelle	171
ASUS TUF Gaming NVIDIA GeForce RTX 4090 OC Edition Scheda Grafica, 24 GB GDDR6X 384-bit 21 Gbps PCIE 4.0, GPU Tweak III, TUF-RTX4090-O24G-OG-GAMING	2.121,42	Non-Prime	https://www.amazon.it/ASUS-GeForce-Grafica-384-bit-TUF-RTX4090-O24G-OG-GAMING/dp/B0C697QN56/ref=sr_1_59?keywords=gpu&qid=1699878673&sr=8-59	5,0 su 5 stelle	7
ASUS DUAL NVIDIA GeForce RTX 4060 Ti OC Edition Scheda Grafica, 16 GB GDDR6 128-bit, OpenGL 4.6, 18 Gbps PCIE 4.0, HDMI, DisplayPort, GPU Tweak III, DUAL-RTX4060TI-O16G	520,18	Non-Prime	https://www.amazon.it/ASUS-GeForce-Grafica-DisplayPort-DUAL-RTX4060TI-O16G/dp/B0CC33B3PZ/ref=sr_1_60?keywords=gpu&qid=1699878673&sr=8-60	5,0 su 5 stelle	3
ASUS Dual Nvidia GeForce RTX 2060 6GB EVO Gaming Scheda Grafica, 6GB GDDR6 192-bit PCIE 4.0, GPU NVIDIA Ampere	307,00	Non-Prime	https://www.amazon.it/ASUS-Nvidia-GeForce-Grafica-192-bit/dp/B07V32M9SQ/ref=sr_1_61?keywords=gpu&qid=1699878673&sr=8-61	4,6 su 5 stelle	306
ASUS NVIDIA GeForce RTX 4080 Noctua OC Edition Scheda Grafica, 16 GB GDDR6X 256-bit 22,4 Gbps PCIE 4.0, GPU Tweak III, RTX4080-O16G-NOCTUA	1.662,65	Non-Prime	https://www.amazon.it/ASUS-GeForce-Grafica-256-bit-RTX4080-O16G-NOCTUA/dp/B0BZ1QHDHZ/ref=sr_1_62?keywords=gpu&qid=1699878673&sr=8-62	4,4 su 5 stelle	7
RAGE Supporto in Alluminio per Scheda Grafica, Supporto per GPU Scheda Video, Graphics Card Holder, Design Adattabile	6,76	Non-Prime	https://www.amazon.it/Supporto-Alluminio-Grafica-Graphics-Adattabile/dp/B0BXDH6B38/ref=sr_1_63?keywords=gpu&qid=1699878673&sr=8-63	4,7 su 5 stelle	43
NVIDIA Tesla V100 volta GPU Accelerator 32 GB scheda grafica	N/A	Non-Prime	https://www.amazon.it/NVIDIA-V100-volta-Accelerator-scheda-grafica/dp/B07JVNHFFX/ref=sr_1_64?keywords=gpu&qid=1699878673&sr=8-64	4,1 su 5 stelle	2
Pvczool Scheda grafica GT210 1GB DDR2 64 bit PCIE 2.0 GPU Scheda Video Desktop DVI VGA Compatibile	39,94	Non-Prime	https://www.amazon.it/Pvczool-Scheda-grafica-Desktop-Compatibile/dp/B0BQHZ59XM/ref=sr_1_65?keywords=gpu&qid=1699878673&sr=8-65	N/A	Risparmia 5%
EZDIY-FAB Scheda Grafica GPU Brace 5V 3Pin ARGB,Supporto Della Scheda Video Sag Holder Holster Bracket,Alluminio Anodizzato (Nero)	21,99	Non-Prime	https://www.amazon.it/EZDIY-FAB-Grafica-Supporto-Alluminio-Anodizzato/dp/B08TBR276G/ref=sr_1_66?keywords=gpu&qid=1699878673&sr=8-66	4,4 su 5 stelle	97
HHCJ6 Dell NVIDIA Tesla K80 24 GB GDDR5 PCI-E 3.0 Server GPU Acceleratore (rinnovato)	89,00	Non-Prime	https://www.amazon.it/HHCJ6-Dell-NVIDIA-Acceleratore-rinnovato/dp/B07GJ45V3D/ref=sr_1_67?keywords=gpu&qid=1699878673&sr=8-67	3,9 su 5 stelle	83
MSI MPG A850G PCIE5, Alimentatore 850W, certificato 80 Plus Gold, ATX 3.0 100% modulare, supporto GPU PCIe 5.0, 105°C condensatori giapponesi, 0% RPM Mode, cavi piatti - 10 anni di garanzia	139,80	Non-Prime	https://www.amazon.it/MSI-Alimentatore-certificato-condensatori-giapponesi/dp/B0B4345YV7/ref=sr_1_68?keywords=gpu&qid=1699878673&sr=8-68	4,8 su 5 stelle	1.724
ASUS DUAL AMD Radeon RX 7600 Scheda Grafica, 8 GB GDDR6 128-bit 18 Gbps PCIE 4.0, GPU Tweak III, DUAL-RX7600-O8G	349,29	Non-Prime	https://www.amazon.it/ASUS-Radeon-Grafica-128-bit-DUAL-RX7600-O8G/dp/B0C62DQW4G/ref=sr_1_69?keywords=gpu&qid=1699878673&sr=8-69	4,7 su 5 stelle	4
Zotac VGA GAMING GEFORCE GTX 1650 OC GDDR6	N/A	Non-Prime	https://www.amazon.it/ZOTAC-GAMING-GeForce-1650-GDDR6/dp/B086T66Z63/ref=sr_1_70?keywords=gpu&qid=1699878673&sr=8-70	4,4 su 5 stelle	407
Maxsun GEFORCE GT 1030, Scheda grafica dal design mini ITX, GPU GDDR4 4 GB, HDMI, DVI-D, con sistema di raffreddamento monoventola	119,99	Non-Prime	https://www.amazon.it/MAXSUN-GEFORCE-GT-1030-Raffreddamento/dp/B08ZCHF59L/ref=sr_1_71?keywords=gpu&qid=1699878673&sr=8-71	4,1 su 5 stelle	219
Uyubao Supporto Scheda Video, Supporto Scheda Grafica GPU, Supporto GPU, Alluminio aerospaziale anodizzato, L(70mm-120mm)	7,90	Non-Prime	https://www.amazon.it/Uyubao-Alluminio-aerospaziale-anodizzato-70mm-120mm/dp/B0C2C8JWGG/ref=sr_1_72?keywords=gpu&qid=1699878673&sr=8-72	4,6 su 5 stelle	400
ASUS Dual NVIDIA GeForce RTX 3050 OC Edition Scheda Grafica, 8GB GDDR6, PCIe 4.0, HDMI 2.1, DisplayPort 1.4a, Due Ventole Axial-Tech, PSU Consigliata 550W, GPU Tweak II, Tecnologia 0dB, LHR	317,20	Non-Prime	https://www.amazon.it/GeForce-DisplayPort-Axial-Tech-Consigliata-Tecnologia/dp/B09QMG6FZX/ref=sr_1_73?keywords=gpu&qid=1699878673&sr=8-73	4,5 su 5 stelle	528
MSI GeForce RTX 4090 SUPRIM X 24G Scheda Video Gaming 24GB GDDR6X, 2625 MHz, PCI Express Gen 4, 384-bit, 3x DP v 1.4a, HDMI 2.1a (Supporta 4K & 8K HDR)	2.154,62	Non-Prime	https://www.amazon.it/MSI-GeForce-RTX-4090-SUPRIM/dp/B09YCBDG6X/ref=sr_1_74?keywords=gpu&qid=1699878673&sr=8-74	4,4 su 5 stelle	202
Aairhut Thermal Pad 13W/mK Cuscinetti Termici, 120x120x3mm Silicone Cooling Pad GPU Resistenza al calore non conduttiva Extreme Odyssey Cover con Dual Film Autoadesivi	27,99	Non-Prime	https://www.amazon.it/Aairhut-120x120x3mm-raffreddamento-autoadesiva-Dissipatore/dp/B09T9WWGZK/ref=sr_1_75?keywords=gpu&qid=1699878673&sr=8-75	4,6 su 5 stelle	220
MSI Radeon RX 6600 MECH 2X 8G Scheda video gaming - 8GB GDDR6, 2491 MHz, PCI Express 4 x 8, 128-bit, 3x DP v 1.4a, HDMI 2.1 (Supporta 4K & 8K)	234,90	Non-Prime	https://www.amazon.it/MSI-Radeon-6600-Scheda-video/dp/B09GW3XN7K/ref=sr_1_76?keywords=gpu&qid=1699878673&sr=8-76	4,3 su 5 stelle	1.588
adspow Supporto Scheda Grafica GPU, Supporto Scheda Video, Supporto in Alluminio per Scheda Video Nero Supporto GPU Altezza Regolabile, Mini (27-50 mm)	6,99	Non-Prime	https://www.amazon.it/adspow-Supporto-Grafica-Alluminio-Regolabile/dp/B0BX9H2G12/ref=sr_1_77?keywords=gpu&qid=1699878673&sr=8-77	4,7 su 5 stelle	147
EVGA TARJETA GRAFICA 6GB GDDR6 GEFORCE RTX 2060 KO ULTRA GAMING 06G-P4-2068-KR	369,88	Non-Prime	https://www.amazon.it/EVGA-TARJETA-GRAFICA-GEFORCE-06G-P4-2068-KR/dp/B083JX52VG/ref=sr_1_78?keywords=gpu&qid=1699878673&sr=8-78	4,5 su 5 stelle	1.047
Asus Dual GeForce RTX 2060 EVO OC Edition Scheda Grafica, 12GB GDDR6, PCIe 3.0, HDMI, DisplayPort, DVI, Due Ventole Axial-Tech, Tecnologia 0dB, Auto Extreme, PSU Consigliata 500W, GPU Tweak II, Nero	351,93	Non-Prime	https://www.amazon.it/ASUS-DisplayPort-Axial-Tech-Tecnologia-Consigliata/dp/B09N9C9F1S/ref=sr_1_79?keywords=gpu&qid=1699878673&sr=8-79	4,6 su 5 stelle	417
Scheda Grafica RX580 8G GDDR5, Scheda Grafica da Gioco GDDR5 256 Bit 7000MHz AGGIORNAMENTO GPU Accessori per Computer, PCI Express 2.0, HDML, DP, Plug And Play	121,89	Non-Prime	https://www.amazon.it/Grafica-7000MHz-AGGIORNAMENTO-Accessori-Computer/dp/B0BN8ZD6B4/ref=sr_1_80?keywords=gpu&qid=1699878673&sr=8-80	5,0 su 5 stelle	1
MSI MEG Trident X 12VTE-208IT Gaming PC - CPU Intel Core i7-12700KF, GPU RTX 3070 Ti, 32 GB di RAM DDR5, SSD PCIe 4.0 NVMe 2TB SSD, 1TB HDD - Wi-Fi 6E - Windows 11 Home	3.399,00	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozMzMzNzcyNDg3ODMwNjgxOjE2OTk4Nzg2NzM6c3BfbXRmOjMwMDA4ODcwMDk2NTkzMjo6MDo6&url=%2FMSI-MEG-Trident-12VTE-208IT-Gaming%2Fdp%2FB0B46V8WR4%2Fref%3Dsr_1_81_sspa%3Fkeywords%3Dgpu%26qid%3D1699878673%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	3,7 su 5 stelle	19
EZDIY-FAB Staffa Porta Scheda Grafica Verticale con LED ARGB 5V 3 Pin,Montaggio GPU,Kit Supporto Scheda Video VGA con Cavo Riser PCIE3.0-Nero	38,99	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozMzMzNzcyNDg3ODMwNjgxOjE2OTk4Nzg2NzM6c3BfbXRmOjIwMDQ2OTM0NDQ1Njk4OjowOjo&url=%2FEZDIY-FAB-Verticale-Montaggio-GPU-PCIE3-0-Nero%2Fdp%2FB08R9PDBTD%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Dgpu%26qid%3D1699878673%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	3,9 su 5 stelle	725
EKWB EK-Quantum Vector Strix RX 6800/6900 GPU Water Block, D-RGB, Nickel/Acetal	121,49	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozMzMzNzcyNDg3ODMwNjgxOjE2OTk4Nzg2NzM6c3BfbXRmOjIwMTI0MzQ5MzE5Nzk4OjowOjo&url=%2FEKWB-EK-Quantum-Vector-Nickel-Acetal%2Fdp%2FB098W3RS17%2Fref%3Dsr_1_83_sspa%3Fkeywords%3Dgpu%26qid%3D1699878673%26sr%3D8-83-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	5,0 su 5 stelle	1
Oumij1 Scheda Video Scheda Grafica Scheda Video Desktop PCI Accessori per Computer Efficienti GT210 1G 64 Bit	40,64	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozMzMzNzcyNDg3ODMwNjgxOjE2OTk4Nzg2NzM6c3BfbXRmOjIwMTAyMTUzNTE3NDk4OjowOjo&url=%2FOumij1-Grafica-Accessori-Computer-Efficienti%2Fdp%2FB08NW3W6VF%2Fref%3Dsr_1_84_sspa%3Fkeywords%3Dgpu%26qid%3D1699878673%26sr%3D8-84-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	5,0 su 5 stelle	2
ASUS TUF Gaming NVIDIA GeForce RTX 4070 OC Edition Scheda Grafica, 12GB GDDR6X 192-bit 21 Gbps PCIE 4.0, GPU NVIDIA Ada Lovelace, TUF-RTX4070-O12G-GAMING	737,63	Non-Prime	https://www.amazon.it/ASUS-GeForce-Grafica-Lovelace-TUF-RTX4070-O12G-GAMING/dp/B0BVMM9VB1/ref=sr_1_85?keywords=gpu&qid=1699878673&sr=8-85	4,5 su 5 stelle	69
Asus DUAL AMD Radeon RX 6700 XT Scheda Grafica, AMD RDNA 2, PCIe 4.0, 12GB GDDR6, HDMI 2.1, DisplayPort 1.4a, Ventole Axial Tech e Doppi Cuscinetti a Sfera, Tecnologia 0dB, GPU Tweak II, Nero	359,99	Non-Prime	https://www.amazon.it/Asus-Grafica-DisplayPort-Cuscinetti-Tecnologia/dp/B08CS6Z8R9/ref=sr_1_86?keywords=gpu&qid=1699878673&sr=8-86	4,5 su 5 stelle	270
ASUS DUAL NVIDIA GeForce RTX 3060 OC Edition Scheda Grafica Gaming, OpenGL 4.6, 8 GB GDDR6, PCIe 4.0, HDMI 2.1a, DisplayPort 1.4a, GPU Tweak II, Bianco	341,67	Non-Prime	https://www.amazon.it/ASUS-NVIDIA-GeForce-Grafica-DisplayPort/dp/B0BLFDWGKH/ref=sr_1_87?keywords=gpu&qid=1699878673&sr=8-87	4,6 su 5 stelle	29
Newwyt GPU RAM Rame nichelato Dissipatore di Calore Scheda Grafica Memoria Miner 3060ti 3070ti Giù Pad Termico GPU 15-40 Gradi Rame	17,99	Non-Prime	https://www.amazon.it/nichelato-Dissipatore-Grafica-Memoria-Termico/dp/B0C3PYGBXL/ref=sr_1_88?keywords=gpu&qid=1699878673&sr=8-88	N/A	N/A
ASUS DUAL NVIDIA GeForce RTX 4060 OC Edition White Scheda Grafica, 8 GB GDDR6 128-bit 17 Gbps PCIE 4.0, GPU Tweak III, DUAL-RTX4060-O8G-WHITE	363,12	Non-Prime	https://www.amazon.it/ASUS-GeForce-Grafica-128-bit-DUAL-RTX4060-O8G-WHITE/dp/B0C9TM6568/ref=sr_1_89?keywords=gpu&qid=1699878673&sr=8-89	4,4 su 5 stelle	4
ASUS TUF Gaming AMD Radeon RX 7900 XTX OC Edition, 24GB GDDR6 384-bit 20 Gbps PCIE 4.0, GPU Tweak III, TUF-RX7900XTX-O24G-GAMING	1.195,68	Non-Prime	https://www.amazon.it/ASUS-Gaming-Radeon-384-bit-TUF-RX7900XTX-O24G-GAMING/dp/B0BQCFCJK2/ref=sr_1_90?keywords=gpu&qid=1699878673&sr=8-90	4,5 su 5 stelle	144
New NVIDIA Tesla M40 GPU 12 GB 384 bit GDDR5 PCI Express 3.0 x16 3072 CUDA	5.998,00	Non-Prime	https://www.amazon.it/M40-GPU-384-bit-GDDR5-PCI-Express-3-0-x16-3072-CUDA/dp/B07H4VDQCD/ref=sr_1_91?keywords=gpu&qid=1699878673&sr=8-91	N/A	Disponibilità: solo 7
ASUS Phoenix NVIDIA GeForce RTX 3050 V2 Scheda Grafica, 8 GB GDDR6 128-bit 14 Gbps PCIE 4.0, GPU Tweak III, PH-RTX3050-8G-V2	272,00	Non-Prime	https://www.amazon.it/ASUS-Phoenix-GeForce-Grafica-PH-RTX3050-8G-V2/dp/B0BY6XJ1C4/ref=sr_1_92?keywords=gpu&qid=1699878673&sr=8-92	3,0 su 5 stelle	3
EZDIY-FAB RGB Scheda Grafica, GPU Colorato Supporto Scheda Video, Sag Titolare Staffa 5V a 3 Pin	19,99	Non-Prime	https://www.amazon.it/EZDIY-FAB-Grafica-Colorato-Supporto-Titolare/dp/B07X8P71WQ/ref=sr_1_93?keywords=gpu&qid=1699878673&sr=8-93	4,3 su 5 stelle	1.237
ASUS Nvidia GeForce RTX 3060, Scheda Grafica, Nero, Full-Height/Full-Length (FH/FL)	413,99	Non-Prime	https://www.amazon.it/Nvidia-GeForce-Grafica-Full-Height-Full-Length/dp/B0966689N3/ref=sr_1_94?keywords=gpu&qid=1699878673&sr=8-94	4,6 su 5 stelle	586
PNY Nvidia Rtx A6000 Carta Grafica Professionale 48gb Gddr6 Pci Express 4.0 X16, Doppio Slot, 3x Porta Del Display, 8k Supporto, Ventilatore Attivo Ultra-silenzioso, Multicolore	4.798,93	Non-Prime	https://www.amazon.it/PNY-Professionale-Ventilatore-Ultra-silenzioso-Multicolore/dp/B08NWGS4X1/ref=sr_1_95?keywords=gpu&qid=1699878673&sr=8-95	4,3 su 5 stelle	18
Bykski - Blocco di raffreddamento ad acqua GPU in rame GPU Waterblock per ASUS GeForce RTX 4090 TUF Strix (5 V ARGB RBW Effetto Aura LED Luci GPU Block con piastra posteriore)	617,87	Non-Prime	https://www.amazon.it/Bykski-raffreddamento-Waterblock-GeForce-posteriore/dp/B0BJ2JDSLR/ref=sr_1_96?keywords=gpu&qid=1699878673&sr=8-96	5,0 su 5 stelle	2
upHere LED ARGB GPU Scheda di Supporto Scheda Grafica Scheda Video per Supporti Supporto a Sfera/Custodia per Frame, schede Singole o Doppie,G276WTARGB	16,99	Non-Prime	https://www.amazon.it/upHere-Supporto-Supporti-Custodia-G276WTARGB/dp/B091T97R3D/ref=sr_1_97?keywords=gpu&qid=1699878673&sr=8-97	4,4 su 5 stelle	86
MSI GeForce RTX 3060 GAMING X 12G Scheda video gaming - 12GB GDDR6, 1837MHz, PCI Express Gen 4, 192-bit, 3x DP v1.4a, HDMI 2.1 (Supporta 4K)	357,24	Non-Prime	https://www.amazon.it/GeForce-Gaming-GDDR6-Scheda-Grafica/dp/B08WHML7GL/ref=sr_1_98?keywords=gpu&qid=1699878673&sr=8-98	4,7 su 5 stelle	2.632
EZDIY-FAB Cavo di Estensione PSU con Sleeved Custom Mod GPU PC Alimentazione Morbido Nylon Intrecciato con kit Pettine 24PIN/3x 8PIN a 6+2Pin/2X 8PIN a 4+4PIN-300MM/11.8in-Bianco	35,99	Non-Prime	https://www.amazon.it/EZDIY-FAB-Estensione-Alimentazione-Intrecciato-11-8in-Bianco/dp/B08TBQ7RWT/ref=sr_1_99?keywords=gpu&qid=1699878673&sr=8-99	4,7 su 5 stelle	181
ASUS DUAL AMD Radeon RX 6700XT OC Edition Scheda Grafica, AMD RDNA 2, PCIe 4.0, 12GB GDDR6, HDMI 2.1, DisplayPort 1.4a, Ventole Axial Tech, Doppi Cuscinetti a Sfera, GPU Tweak II, Nero	388,84	Non-Prime	https://www.amazon.it/ASUS-Grafica-DisplayPort-Cuscinetti-Tecnologia/dp/B09DVMC4BV/ref=sr_1_100?keywords=gpu&qid=1699878673&sr=8-100	4,4 su 5 stelle	79
EZDIY-FAB Scheda Grafica Scheda Video per Supporti a Staffa GPU Supporto a Sfera/Custodia per Telaio, Alluminio Anodizzato in Alluminio, Carte Singole o Doppie-Nero	8,59	Non-Prime	https://www.amazon.it/EZDIY-FAB-Supporti-Alluminio-Anodizzato-Doppie-Nero/dp/B078X3RY9T/ref=sr_1_101?keywords=gpu&qid=1699878673&sr=8-101	4,2 su 5 stelle	245
EZDIY-FAB Supporto per Scheda Grafica Verticale, Supporto per GPU, Kit di Supporto VGA per Scheda Video con Cavo Riser PCIE 3.0 da 20 cm / 7,8 Pollici-Nero	37,99	Non-Prime	https://www.amazon.it/EZDIY-FAB-Supporto-Grafiche-Verticali-3-0-Nero/dp/B08R9QQHND/ref=sr_1_102?keywords=gpu&qid=1699878673&sr=8-102	4,0 su 5 stelle	245
NISHZHU R43SG 4.0 Notebook M.2 Key M NVMe Scheda grafica esterna GPU Supporto Metallico PCIe 4.0 X4 Adattatore Riser EGPU ITX (30 Cm)	145,38	Non-Prime	https://www.amazon.it/NISHZHU-Notebook-Supporto-Metallico-Adattatore/dp/B0CJJ5PG4P/ref=sr_1_103?keywords=gpu&qid=1699878673&sr=8-103	N/A	Disponibilità: solo 4
VBESTLIFE Scheda Grafica RX580 8G GDDR5, Doppia Ventola 1244 MHz 14000 MHz 256 Bit GPU Schede Grafiche da Gioco, Supporto 3 DP HD Interfaccia Multimediale Scheda Video Scheda Video	124,17	Non-Prime	https://www.amazon.it/VBESTLIFE-Grafiche-Supporto-Interfaccia-Multimediale/dp/B0BFR4L3HS/ref=sr_1_104?keywords=gpu&qid=1699878673&sr=8-104	5,0 su 5 stelle	2
Scheda Grafica per PC, Scheda Grafica da Gioco 8GB GDDR5 256bit 1284/7000MHz PCIE 3.0, Scheda Grafica GPU 1080P con Porta HDMI/DP/DVI, Raffreddamento a Doppia Ventola(RX-580)	145,21	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozMzMzNzcyNDg3ODMwNjgxOjE2OTk4Nzg2NzM6c3BfYnRmOjMwMDA3ODczMTgyNDEzMjo6MDo6&url=%2FScheda-Grafica-7000MHz-Raffreddamento-Ventola%2Fdp%2FB0BN8VHGR6%2Fref%3Dsr_1_105_sspa%3Fkeywords%3Dgpu%26qid%3D1699878673%26sr%3D8-105-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1	2,9 su 5 stelle	4
